ano,id_region,comuna,nombre_electo,partido,votacion_candidato,total,porcentaje
2008,11,LAGO VERDE,ALDEA CADAGAN GASPAR,PS,250,666,37.54
2008,11,O'HIGGINS,FICA GOMEZ JOSE CLAUDIO,PDC,176,358,49.16
2008,11,RIO IBAÑEZ,ALARCON ESCOBAR EMILIO,UDI,1050,1656,63.41
2008,11,TORTEL,LOPEZ SIERRA BERNARDO ALEJANDRO,PPD,217,330,65.76
2008,12,CABO DE HORNOS,HENRIQUEZ MATUS HUGO PATRICIO,PRSD,308,889,34.65
2008,12,LAGUNA BLANCA,RITTER RODRIGUEZ ELEAZAR AUGUSTO RICARDO,UDI,355,663,53.54
2008,12,NATALES,PAREDES MANSILLA JOSE FERNANDO,UDI,3982,8609,46.25
2008,12,PORVENIR,CALLAHAN GIDDINGS FERNANDO RENE,UDI,1144,2622,43.63
2008,12,PRIMAVERA,OLEA CELSI LUIS RICARDO,UDI,413,766,53.92
2008,12,PUNTA ARENAS,MIMICA CARCAMO VLADIMIRO SERGIO,IND,26357,48282,54.59
2008,12,RIO VERDE,VASQUEZ BARRIENTOS SILVIA TATIANA,UDI,357,357,100.00
2008,12,SAN GREGORIO,MANDRIAZA MUÑOZ CARLOS,PDC,271,511,53.03
2008,12,TIMAUKEL,SIMUNOVIC OJEDA ALFONSO DE LOURDES,UDI,197,394,50.00
2008,12,TORRES DEL PAINE,CARDENAS RODRIGUEZ ANAHI,IND,580,1169,49.62
2008,13,ALHUE,SEPULVEDA SANCHEZ YOONITT,IND,1266,2740,46.20
2008,13,BUIN,ETCHEVERRY DUHALDE RODRIGO,UDI,15994,29769,53.73
2008,13,CALERA DE TANGO,VALENZUELA SANTIBAÑEZ ERASMO,IND,5232,9504,55.05
2008,13,CERRILLOS,ALMENDARES CALDERON ALEJANDRO,RN,20708,31607,65.52
2008,13,CERRO NAVIA,PLAZA SANCHEZ LUIS ALBERTO,RN,28369,54437,52.11
2008,13,COLINA,OLAVARRIA RODRIGUEZ MARIO,UDI,16293,28349,57.47
2008,13,CONCHALI,MALVOA HERNANDEZ RUBEN,RN,25843,59641,43.33
2008,13,CURACAVI,BARROS ECHENIQUE JOSE GUILLERMO,UDI,5867,11604,50.56
2008,13,EL BOSQUE,MELO MOYA SADI LEONARDO,PS,30203,64945,46.51
2008,13,EL MONTE,TELLO LAZCANO JUAN CARLOS,RN,7215,13396,53.86
2008,13,ESTACION CENTRAL,DELGADO MOCARQUER RODRIGO,UDI,21404,59048,36.25
2008,13,HUECHURABA,PLAZA GUZMAN CAROLINA,IND,16458,27781,59.24
2008,13,INDEPENDENCIA,GARRIDO MARDONES ANTONIO ALEJANDRO,RN,18300,36021,50.80
2008,13,ISLA DE MAIPO,MORALES NORDETTI DAVID,PDC,6102,12124,50.33
2008,13,LA CISTERNA,REBOLLEDO PIZARRO SANTIAGO,PPD,23846,40392,59.04
2008,13,LA FLORIDA,GAJARDO GARCIA JORGE,PS,69106,130912,52.79
2008,13,LA GRANJA,ARRIAGADA MACAYA CLAUDIO,PDC,30165,45258,66.65
2008,13,LA PINTANA,PAVEZ MORENO JAIME,PPD,30336,46142,65.74
2008,13,LA REINA,MONTT DUBOURNAIS LUIS,RN,24335,46943,51.84
2008,13,LAMPA,ORTUZAR NOVOA GRACIELA,RN,7891,17113,46.11
2008,13,LAS CONDES,DE LA MAZA CHADWICK FRANCISCO,UDI,84625,111115,76.16
2008,13,LO BARNECHEA,GUEVARA STEPHENS FELIPE,RN,21062,26554,79.32
2008,13,LO ESPEJO,INOSTROZA OJEDA CARLOS,PDC,17526,42087,41.64
2008,13,LO PRADO,NAVARRETE MUÑOZ GONZALO,PPD,26839,44292,60.60
2008,13,MACUL,PUYOL CARREÑO SERGIO,PDC,34138,51905,65.77
2008,13,MAIPU,UNDURRAGA VICUÑA ALBERTO,PDC,90961,135867,66.95
2008,13,MARIA PINTO,ARAOS AGUIRRE CESAR,IND,2415,5194,46.50
2008,13,MELIPILLA,GEBAUER BRINGAS MARIO,PPD,24133,42414,56.90
2008,13,ÑUÑOA,SABAT PIETRACAPRINA PEDRO ANTONIO,RN,55202,94207,58.60
2008,13,PADRE HURTADO,ARELLANO MERINO JOSE MIGUEL,RN,8121,15233,53.31
2008,13,PAINE,VERGARA RODRIGUEZ DIEGO,RN,11943,22500,53.08
2008,13,PEDRO AGUIRRE CERDA,NUÑEZ JIMENEZ CLAUDINA,PCCH,25786,48998,52.63
2008,13,PEÑAFLOR,FUENTES ROSALES MANUEL,UDI,20268,30435,66.59
2008,13,PEÑALOLEN,ORREGO LARRAIN CLAUDIO,PDC,47729,81785,58.36
2008,13,PIRQUE,BALMACEDA UNDURRAGA CRISTIAN,IND,5907,9583,61.64
2008,13,PROVIDENCIA,LABBE GALILEA CRISTIAN,UDI,43217,67506,64.02
2008,13,PUDAHUEL,CARRASCO CERDA JOHNNY,PS,39104,58883,66.41
2008,13,PUENTE ALTO,OSSANDON IRARRAZABAL MANUEL JOSE,RN,81191,115818,70.10
2008,13,QUILICURA,CARRASCO CONTRERAS JUAN,IND,20083,44590,45.04
2008,13,QUINTA NORMAL,FERNANDEZ ARAYA MANUEL,PDC,20904,45692,45.75
2008,13,RECOLETA,LETELIER GONZALEZ SOL,UDI,29688,64245,46.21
2008,13,RENCA,BARAHONA KUNSTMANN VICKY,UDI,31913,49388,64.62
2008,13,SAN BERNARDO,CUEVAS CONTRERAS NORA,UDI,40385,83825,48.18
2008,13,SAN JOAQUIN,ECHEVERRIA GARCIA SERGIO,PPD,27065,42790,63.25
2008,13,SAN JOSE DE MAIPO,PEZOA ALVAREZ LUIS,RN,2485,8115,30.62
2008,13,SAN MIGUEL,PALESTRO VELASQUEZ JULIO,PS,24161,42886,56.34
2008,13,SAN PEDRO,FLORES ARMIJO FLORENTINO,PDC,1882,4583,41.06
2008,13,SAN RAMON,ISLA FARIAS PEDRO,PDC,14983,40583,36.92
2008,13,SANTIAGO,ZALAQUETT SAID PABLO,UDI,49100,103928,47.24
2008,13,TALAGANTE,LEIVA CARVAJAL RAUL,IND,11126,24900,44.68
2008,13,TILTIL,DELGADILLO BASCUÑAN SALVADOR EMILIO,PCCH,3238,6805,47.58
2008,13,VITACURA,TORREALBA DEL PEDREGAL RAUL,RN,25431,45040,56.46
2008,14,CORRAL,PEREZ GONZALEZ GASTON,IND,1784,3225,55.32
2008,14,FUTRONO,TATTER OÑATE JORGE,UDI,3292,6445,51.08
2008,14,LA UNION,CARVALLO GOMEZ HILDA,IND,8953,18183,49.24
2008,14,LAGO RANCO,ROSAS LOBOS SANTIAGO,PDC,2283,4832,47.25
2008,14,LANCO,CUVERTINO GOMEZ LUIS,PS,3618,7454,48.54
2008,14,LOS LAGOS,TORRES SEPULVEDA SAMUEL,IND,3064,8742,35.05
2008,14,MAFIL,HENZI BECKER MOIRA,UDI,1622,3840,42.24
2008,14,MARIQUINA,MITRE GATICA GUILLERMO ROLANDO,RN,4425,8848,50.01
2008,14,PAILLACO,REYES PAINEQUEO RAMONA,PS,4438,10060,44.12
2008,14,PANGUIPULLI,ARAVENA RIFFO RENE,IND,4873,13411,36.34
2008,14,RIO BUENO,REYES ALVAREZ LUIS,UDI,8777,15412,56.95
2008,14,VALDIVIA,BERGER FETT BERNARDO,RN,34158,56950,59.98
2008,1,ARICA,SANKAN MARTINEZ WALDO,IND,28727,64480,44.55
2008,1,CAMARONES,ROMERO MENACHO MARTIN IVAN,IND,847,2780,30.47
2008,1,GENERAL LAGOS,MENDOZA CHURA GREGORIO MARIO,RN,628,1305,48.12
2008,1,PUTRE,CARRASCO ARIAS ANGELO ALEJANDRO,PPD,1580,3442,45.90
2012,1,ALTO HOSPICIO,GALLEGUILLOS CASTILLO RAMON,UDI,7448,12329,60.41
2012,1,CAMIÑA,GARCIA CACERES SIXTO,RN,858,1633,52.54
2012,1,COLCHANE,MAMANI GARCIA TEOFILO,RN,671,1507,44.53
2012,1,HUARA,SILVA RIQUELME CARLOS ENRIQUE,PRSD,1405,2574,54.58
2012,1,IQUIQUE,SORIA QUIROGA JORGE ALEJANDRO,IND,29396,56961,51.61
2012,1,PICA,NUÑEZ HERRERA MIGUEL ANGEL,PDC,1542,2997,51.45
2012,1,POZO ALMONTE,MUÑOZ CACERES JOSE FERNANDO,IND,1424,4435,32.11
2012,2,ANTOFAGASTA,ROJO VENEGAS KAREN PAULINA,IND,35110,73297,47.90
2012,2,CALAMA,VELASQUEZ NUÑEZ ESTEBAN,IND,23769,40909,58.10
2012,2,MARIA ELENA,GODOY BOLVARAN JORGE,PS,1284,2579,49.79
2012,2,MEJILLONES,CARVAJAL FERREIRA MARCELINO,PPD,2395,4612,51.93
2012,2,OLLAGUE,REYGADAS BAVESTRELLO CARLOS,UDI,436,704,61.93
2012,2,SAN PEDRO DE ATACAMA,BERNA MARTINEZ SANDRA,PDC,1295,3025,42.81
2012,2,SIERRA GORDA,GUERRERO VENEGAS JOSE,IND,598,1074,55.68
2012,2,TALTAL,ORELLANA MONTEJO SERGIO BELMOR,PRSD,2886,5256,54.91
2012,2,TOCOPILLA,SAN ROMAN BASCUÑAN FERNANDO,IND,3073,9019,34.07
2012,3,ALTO DEL CARMEN,BOU BOU CARMEN ANTONIA,IND,791,3019,26.20
2012,3,CALDERA,GONZALEZ BRIZUELA PATRICIA,IND,3549,6581,53.93
2012,3,CHAÑARAL,VOLTA ROJAS HECTOR ANTONIO,PRSD,2765,5253,52.64
2012,3,COPIAPO,CICARDINI NEYRA MAGLIO,IND,20632,40712,50.68
2012,3,DIEGO DE ALMAGRO,ZAVALA TORRES ISAIAS FLORENCIO,PCCh,2726,5277,51.66
2012,3,FREIRINA,ORELLANA ORELLANA CESAR ANTONIO,PS,1695,3284,51.61
2012,3,HUASCO,LOYOLA MORENILLA RODRIGO,PPD,2935,4261,68.88
2012,3,TIERRA AMARILLA,DELGADO QUEVEDO OSVALDO,PRO,2976,6009,49.53
2012,3,VALLENAR,TAPIA RAMOS CRISTIAN HERNANDO,MAS,7624,17158,44.43
2012,4,ANDACOLLO,ALFARO ARAVENA JUAN CARLOS,PS,3635,6070,59.88
2012,4,CANELA,LEYTON LEMUS JUAN BERNARDO,IND,2612,5202,50.21
2012,4,COMBARBALA,CASTILLO DIAZ PEDRO MIGUEL ANGEL,IND,2800,6535,42.85
2012,4,COQUIMBO,GALLEGUILLOS VEGA CRISTIAN MARCELO,PDC,23477,51379,45.69
2012,4,ILLAPEL,CORTES VARGAS DENIS,IND,7699,12919,59.59
2012,4,LA HIGUERA,GALLEGUILLOS OSSANDON YERKO,UDI,874,2608,33.51
2012,4,LA SERENA,JACOB JURE ROBERTO,PRSD,31968,47032,67.97
2012,4,LOS VILOS,MARCARIAN JULIO MANUEL YAHNOSSE,IND,4244,8599,49.35
2012,4,MONTE PATRIA,CASTILLO BOILET JUAN CARLOS,PDC,6741,12395,54.38
2012,4,OVALLE,RENTERIA LARRONDO CLAUDIO,IND,14170,34564,41.00
2012,4,PAIHUANO,TORRES MEDINA LORENZO ROBERTO,PPD,1657,2903,57.08
2012,4,PUNITAQUI,VALDIVIA RAMIREZ PEDRO ALEJANDRO,IND,3139,5375,58.40
2012,4,RIO HURTADO,VALENZUELA ROJAS JAIME GARY,RN,1667,2841,58.68
2012,4,SALAMANCA,ROJAS ESCUDERO GERARDO,PPD,5558,10427,53.30
2012,4,VICUÑA,VERA CASTILLO RAFAEL,PDC,5062,10628,47.63
2012,5,ALGARROBO,GALVEZ FUENZA JAIME,IND,3400,6002,56.65
2012,5,CABILDO,ALIAGA DIAZ PATRICIO,IND,4016,9131,43.98
2012,5,CALERA,MARTINEZ MACHUCA EDUARDO,PDC,9988,16328,61.17
2012,5,CALLE LARGA,VENEGAS SALAZAR NELSON,PS,4208,6005,70.07
2012,5,CARTAGENA,GARCIA TAPIA RODRIGO,IND,4683,8998,52.04
2012,5,CASABLANCA,MARTINEZ ROCA RODRIGO,RN,4004,10994,36.42
2012,5,CATEMU,LUKSIC NIETO BORIS,RN,2618,6281,41.68
2012,5,CONCON,SUMONTE GONZALEZ OSCAR,IND,6491,16431,39.50
2012,5,EL QUISCO,CARRASCO PIZARRO NATALIA,PDC,3265,5754,56.74
2012,5,EL TABO,JORQUERA ROMERO EMILIO,PPD,2567,5303,48.41
2012,5,HIJUELAS,ROSSAT ARRIAGADA VERONICA,UDI,5707,7361,77.53
2012,5,ISLA DE PASCUA,EDMUNDS PAOA PEDRO PABLO,PRO,1013,2366,42.81
2012,5,JUAN FERNANDEZ,PAREDES VERGARA FELIPE,IND,268,505,53.07
2012,5,LA CRUZ,LARRONDO LABORDE MAITE,UDI,3360,6371,52.74
2012,5,LA LIGUA,SANCHEZ VILLALOBOS RODRIGO,PCCh,7841,15145,51.77
2012,5,LIMACHE,MORALES ESPINDOLA DANIEL,IND,9787,15198,64.40
2012,5,LLAY-LLAY,MARILLANCA RAMIREZ MARIO,PDC,5843,10148,57.58
2012,5,LOS ANDES,NAVARRO SALINAS MAURICIO,PDC,10363,19849,52.21
2012,5,NOGALES,CORTES PUEBLA OSCAR,PDC,5718,9578,59.70
2012,5,OLMUE,SANTELICES CAÑAS MACARENA,IND,3921,7460,52.56
2012,5,PANQUEHUE,PRADENAS MORAN LUIS,UDI,1887,3761,50.17
2012,5,PAPUDO,PRIETO VALDES ROSA,RN,1933,3407,56.74
2012,5,PETORCA,VALDENEGRO RUBILLO GUSTAVO,IND,2460,5190,47.40
2012,5,PUCHUNCAVI,ROJAS JULIO HUGO,IND,4490,7616,58.95
2012,5,PUTAENDO,REYES CORTES GUILLERMO,PS,5054,7179,70.40
2012,5,QUILLOTA,MELLA GAJARDO LUIS,PDC,20497,29427,69.65
2012,5,QUILPUE,VIÑAMBRES ADASME MAURICIO,PS,24330,38628,62.99
2012,5,QUINTERO,CARRASCO PARDO MAURICIO,IND,4727,10990,43.01
2012,5,RINCONADA,CABALLERIA DIAZ PEDRO,PDC,2633,5199,50.64
2012,5,SAN ANTONIO,VERA CASTRO OMAR,IND,22676,29166,77.75
2012,5,SAN ESTEBAN,MARDONES VALENCIA RENE,IND,4539,7409,61.26
2012,5,SAN FELIPE,FREIRE CANTO PATRICIO,IND,8525,24273,35.12
2012,5,SANTA MARIA,ZURITA IBARRA CLAUDIO,PPD,6262,6826,91.74
2012,5,SANTO DOMINGO,RODRIGUEZ LARRAIN FERNANDO,UDI,4795,4795,100.00
2012,5,VALPARAISO,CASTRO MUÑOZ JORGE,UDI,40210,87331,46.04
2012,5,VILLA ALEMANA,SABAT MARCOS JOSE,IND,14490,28953,50.05
2012,5,VIÑA DEL MAR,REGINATO BOZZO VIRGINIA,UDI,61650,97153,63.46
2012,5,ZAPALLAR,COX URREJOLA NICOLAS,RN,2629,4143,63.46
2012,6,CHEPICA,COFRE CALDERON REBECA,UDI,4483,8023,55.88
2012,6,CHIMBARONGO,MELLADO PINO COSME,PRI,6908,13045,52.96
2012,6,CODEGUA,SILVA GUTIERREZ ANA MARIA,PDC,2859,6199,46.12
2012,6,COINCO,VALENZUELA ABARCA GREGORIO,RN,2272,4099,55.43
2012,6,COLTAUCO,JORQUERA VIDAL RUBEN,PS,3505,7102,49.35
2012,6,DOÑIHUE,ACUÑA GONZALEZ BORIS,PPD,4157,8485,48.99
2012,6,GRANEROS,SEGOVIA COFRE CLAUDIO,IND,6713,13548,49.55
2012,6,LA ESTRELLA,FERNANDEZ MORI GASTON OCTAVIO,IND,1391,2561,54.31
2012,6,LAS CABRAS,LEIVA PARRA RIGOBERTO,UDI,3475,9866,35.22
2012,6,LITUECHE,ACUÑA ECHEVERRIA RENE,UDI,2130,4158,51.23
2012,6,LOLOL,MARIN RODRIGUEZ MARCO ANTONIO,IND,3216,4899,65.65
2012,6,MACHALI,URRUTIA CELIS JOSE MIGUEL,UDI,8131,12654,64.26
2012,6,MALLOA,BARRA VILLANUEVA LUIS,PPD,2966,7503,39.53
2012,6,MARCHIGUE,FLORES PEÑALOZA HECTOR HERNAN,UDI,2946,4260,69.15
2012,6,MOSTAZAL,MEDEL ACOSTA SERGIO,UDI,6365,11169,56.99
2012,6,NANCAGUA,DUARTE RABELLO WILSON MANUEL,IND,4345,8343,52.08
2012,6,NAVIDAD,MALDONADO MONDACA HORACIO,IND,1680,3357,50.04
2012,6,OLIVAR,MONTERO CARRASCO MARIA ESTRELLA,IND,2945,6486,45.41
2012,6,PALMILLA,PAREDES VALDES GLORIA,PDC,3023,6167,49.02
2012,6,PAREDONES,ORMAZABAL LOPEZ SAMMY,PPD,2127,4073,52.22
2012,6,PERALILLO,GUAJARDO LEON FABIAN,PPD,3146,5980,52.61
2012,6,PEUMO,CARREÑO CARREÑO FERMIN ALEJANDRO,IND,3673,7549,48.66
2012,6,PICHIDEGUA,CERON GONZALEZ RUBEN ADOLFO,PRSD,5547,8888,62.41
2012,6,PICHILEMU,CORDOVA CARREÑO ROBERTO,PS,3507,7138,49.13
2012,6,PLACILLA,LATORRE MUÑOZ JOAQUIN INOCENCIO,IND,2632,5238,50.25
2012,6,PUMANQUE,CASTRO GALVEZ FRANCISCO,RN,1369,2625,52.15
2012,6,QUINTA DE TILCOCO,BARRIOS OROSTEGUI NELSON,PPD,4789,7459,64.20
2012,6,RANCAGUA,SOTO ROMERO EDUARDO PATRICIO,UDI,48174,68854,69.97
2012,6,RENGO,SOTO GONZALEZ CARLOS ERNESTO,IND,11556,20487,56.41
2012,6,REQUINOA,SILVA VARGAS LUIS ANTONIO,IND,6455,11228,57.49
2012,6,SAN FERNANDO,BERWART ARAYA LUIS ANTONIO,IND,9086,25618,35.47
2012,6,SAN VICENTE,GONZALEZ RAMIREZ JAIME,PS,11876,19709,60.26
2012,6,SANTA CRUZ,AREVALO CORNEJO WILLIAM,IND,10207,14857,68.70
2012,7,CAUQUENES,MUÑOZ ROJAS JUAN CARLOS,RN,11418,20918,54.58
2012,7,CHANCO,DIAZ MEZA VIVIANA ESCARLETTE,RN,3762,6344,59.30
2012,7,COLBUN,MUÑOZ OSES PEDRO PABLO,IND,4747,9903,47.93
2012,7,CONSTITUCION,VALENZUELA GAJARDO CARLOS,IND,9590,19039,50.37
2012,7,CUREPTO,CONCHA GONZALEZ RENE,IND,3909,6156,63.50
2012,7,CURICO,MUÑOZ RIQUELME JAVIER ANTONIO,PDC,29283,47908,61.12
2012,7,EMPEDRADO,TEJOS PEREZ GONZALO ANTONIO,UDI,1481,3150,47.02
2012,7,HUALAÑE,PUCHER LIZAMA CLAUDIO,RN,2994,5866,51.04
2012,7,LICANTEN,FERNANDEZ VILOS OSCAR MARCELO,IND,1810,4462,40.56
2012,7,LINARES,RENTERIA MOLLER ROLANDO,UDI,17728,35180,50.39
2012,7,LONGAVI,BRIONES ARAICE MARIO ANTONIO,PPD,7349,15134,48.56
2012,7,MAULE,VASQUEZ GALVEZ LUIS,PDC,5464,9291,58.81
2012,7,MOLINA,CASTILLO GERLI PRISCILLA,PDC,12256,20370,60.17
2012,7,PARRAL,RETAMAL URRUTIA PAULA,UDI,10343,19110,54.12
2012,7,PELARCO,VASQUEZ BOBADILLA BERNARDO,UDI,2460,4829,50.94
2012,7,PELLUHUE,LEAL BUSTOS NELSON,IND,2881,4535,63.53
2012,7,PENCAHUE,LARA LEIVA LUCY,RN,3149,6762,46.57
2012,7,RAUCO,OLIVARES FARIAS ENRIQUE FRANCISCO,PRSD,3286,5661,58.05
2012,7,RETIRO,RAMIREZ PARRA RODRIGO,RN,5537,9575,57.83
2012,7,RIO CLARO,GUAJARDO OYARCE CLAUDIO ARTURO,RN,3130,6312,49.59
2012,7,ROMERAL,VERGARA ZEREGA CARLOS ALBERTO,IND,3358,7720,43.50
2012,7,SAGRADA FAMILIA,ARRIAGADA URRUTIA MARTIN,UDI,4815,9372,51.38
2012,7,SAN CLEMENTE,ROJAS VERGARA JUAN,PDC,12052,17171,70.19
2012,7,SAN JAVIER,FERNANDEZ CHAVARRI PEDRO PABLO,PDC,8217,17747,46.30
2012,7,SAN RAFAEL,DIAZ BRAVO CLAUDIA,PDC,1870,4907,38.11
2012,7,TALCA,CASTRO PRIETO JUAN,IND,42416,73753,57.51
2012,7,TENO,VALENZUELA PEREZ SANDRA,UDI,6738,11721,57.49
2012,7,VICHUQUEN,PAVEZ LOPEZ ROMAN,PPD,1235,3562,34.67
2012,7,VILLA ALEGRE,PALMA VILCHES ARTURO,PPD,4655,7062,65.92
2012,7,YERBAS BUENAS,CADEGAN MORAN LUIS,IND,4131,8343,49.51
2012,8,ALTO BIOBIO,PIÑALEO LLAULEN NIVALDO,IND,1597,2812,56.79
2012,8,ANTUCO,SOLAR JARA CLAUDIO,PDC,1198,2529,47.37
2012,8,ARAUCO,ALARCON GUZMAN MAURICIO,IND,8484,15256,55.61
2012,8,BULNES,SANCHEZ FUENTES ERNESTO,IND,5722,11220,51.00
2012,8,CABRERO,GIERKE QUEVEDO MARIO,IND,7924,13635,58.12
2012,8,CAÑETE,SILVA SANHUEZA ABRAHAM,PDC,7023,13561,51.79
2012,8,CHIGUAYANTE,RIVAS VILLALOBOS ANTONIO,PS,13435,26893,49.96
2012,8,CHILLAN,ZARZAR ANDONIE SERGIO,IND,26405,60606,43.57
2012,8,CHILLAN VIEJO,AYLWIN LAGOS FELIPE,IND,5744,10898,52.71
2012,8,COBQUECURA,CARO CARO OSVALDO,IND,1866,3668,50.87
2012,8,COELEMU,ARAVENA ALARCON LAURA,IND,5297,9577,55.31
2012,8,COIHUECO,CHANDIA ALARCON CARLOS LUIS,IND,5692,11646,48.88
2012,8,CONCEPCION,ORTIZ VERA ALVARO,PDC,39363,71362,55.16
2012,8,CONTULMO,IBAÑEZ BURGOS DIEGO,PS,1326,3400,39.00
2012,8,CORONEL,ROMERO SAEZ LEONIDAS,IND,17384,38665,44.96
2012,8,CURANILAHUE,GENGNAGEL GUTIERREZ LUIS ALBERTO,IND,7772,15890,48.91
2012,8,EL CARMEN,SAN MARTIN RUBILAR JOSE,PDC,4676,7666,61.00
2012,8,FLORIDA,ROA VILLEGAS JORGE,PDC,1962,6325,31.02
2012,8,HUALPEN,LAGOS LIZAMA FABIOLA,PPD,12157,31149,39.03
2012,8,HUALQUI,FUENTES PALMA RICARDO,IND,7220,9725,74.24
2012,8,LAJA,PINTO ALBORNOZ JOSE,PS,5768,11090,52.01
2012,8,LEBU,PEÑA MORALES CRISTIAN ABEL,IND,6529,10741,60.79
2012,8,LOS ALAMOS,FUENTES FETIS JORGE,UDI,3254,9836,33.08
2012,8,LOS ANGELES,KRAUSE SALAZAR ESTEBAN,PRSD,26744,59060,45.28
2012,8,LOTA,MARCHANT ULLOA PATRICIO,IND,11086,24991,44.36
2012,8,MULCHEN,RIVAS FIGUEROA JORGE,PDC,6740,13158,51.22
2012,8,NACIMIENTO,INOSTROZA RAMIREZ HUGO,PPD,6380,12424,51.35
2012,8,NEGRETE,MELO MARQUEZ JAVIER,IND,2927,5431,53.89
2012,8,NINHUE,BLANCO HADI CARMEN,RN,2354,4417,53.29
2012,8,ÑIQUEN,PINO TURRA MANUEL,UDI,3571,6331,56.40
2012,8,PEMUCO,GUIÑEZ NUÑEZ JACQUELINE,IND,2325,5154,45.11
2012,8,PENCO,FIGUEROA REBOLLEDO VICTOR HUGO,PDC,9323,22014,42.35
2012,8,PINTO,CHAVEZ GUIÑEZ FERNANDO,UDI,5401,6627,81.50
2012,8,PORTEZUELO,SCHUFFENEGER SALAS RENE GUSTAVO,RN,2262,4053,55.81
2012,8,QUILACO,TIRAPEGUI MUÑOZ ROLANDO,IND,1133,2858,39.64
2012,8,QUILLECO,TAPIA AVELLO RODRIGO,IND,2251,5540,40.63
2012,8,QUILLON,GYHRA SOTO ALBERTO,RN,4487,8390,53.48
2012,8,QUIRIHUE,IRRIBARRA RAMIREZ RICHARD,PRSD,3204,6658,48.12
2012,8,RANQUIL,GARRIDO CARCAMO CARLOS,UDI,2042,3860,52.90
2012,8,SAN CARLOS,GEBRIE ASFURA HUGO,RN,12375,22937,53.95
2012,8,SAN FABIAN,JARDUA CAMPOS LORENA,IND,1965,3036,64.72
2012,8,SAN IGNACIO,OLIVARES BUSTAMANTE WILSON,PRSD,4403,8336,52.82
2012,8,SAN NICOLAS,TORO LEIVA VICTOR,PDC,3121,6201,50.33
2012,8,SAN PEDRO DE LA PAZ,RETAMAL LAZO AUDITO,IND,10107,29957,33.74
2012,8,SAN ROSENDO,SEPULVEDA SAN MARTIN OVIDIO,PDC,1607,2982,53.89
2012,8,SANTA BARBARA,SALAMANCA PEREZ DANIEL SEBASTIAN,PDC,2649,6523,40.61
2012,8,SANTA JUANA,CASTRO MEDINA ANGEL,PDC,4527,7335,61.72
2012,8,TALCAHUANO,SAAVEDRA CHANDIA GASTON,PS,36174,48212,75.03
2012,8,TIRUA,MILLABUR ÑANCUIL ADOLFO,IND,2405,5361,44.86
2012,8,TOME,RIVAS ORTIZ IVONNE,PDC,12700,23877,53.19
2012,8,TREGUACO,CUEVAS IBARRA LUIS,IND,2251,4379,51.40
2012,8,TUCAPEL,FERNANDEZ ALISTER JOSE ANTONIO,IND,3817,7540,50.62
2012,8,YUMBEL,CABEZAS VEGA CAMILO ENRIQUE,PH,5385,11283,47.73
2012,8,YUNGAY,INOSTROZA VALENZUELA PEDRO,UDI,5422,8769,61.83
2012,9,ANGOL,VALDEBENITO BURGOS OBDULIO,PDC,9509,21707,43.81
2012,9,CARAHUE,VERA PAREDES PEDRO,PRSD,7744,13163,58.83
2012,9,CHOLCHOL,HUIRILEF BARRA LUIS,IND,3105,5946,52.22
2012,9,COLLIPULLI,ROSALES NEIRA LEOPOLDO,PS,7165,10278,69.71
2012,9,CUNCO,COKE CANDIA ANTONIO,PPD,3281,8324,39.42
2012,9,CURACAUTIN,SAQUEL ALBARRAN JORGE,IND,6006,8300,72.36
2012,9,CURARREHUE,PAINEFILO BARRIGA ABEL,PPD,2507,4506,55.64
2012,9,ERCILLA,VILUGRON MARTINEZ JOSE,UDI,1681,4277,39.30
2012,9,FREIRE,BRAVO BURGOS JOSE,RN,4815,9595,50.18
2012,9,GALVARINO,HUAIQUIL PAILLAL FERNANDO,IND,3206,6222,51.53
2012,9,GORBEA,MEZA MONCADA JUAN ESTEBAN,PRSD,3944,7765,50.79
2012,9,LAUTARO,JARAMILLO SALAZAR MIGUEL,PPD,7510,14562,51.57
2012,9,LONCOCHE,PEÑA RIQUELME SERGIO,RN,5831,9248,63.05
2012,9,LONQUIMAY,BARRIA OYARZUN GUIDO,IND,3303,5918,55.81
2012,9,LOS SAUCES,MELLA ARZOLA GASTON,UDI,2395,4782,50.08
2012,9,LUMACO,FUENTES INOSTROZA ALEJANDRO,IND,2798,5822,48.06
2012,9,MELIPEUCO,ESPINOZA PEREZ JUAN CARLOS,IND,1878,3525,53.28
2012,9,NUEVA IMPERIAL,SALAS TRAUTMANN MANUEL,PDC,7633,15188,50.26
2012,9,PADRE LAS CASAS,DELGADO CASTRO JUAN EDUARDO,RN,9922,20883,47.51
2012,9,PERQUENCO,MUÑOZ PEREZ LUIS ALBERTO,PDC,2882,3984,72.34
2012,9,PITRUFQUEN,CATALAN CANDIA HUMBERTO,IND,5891,10715,54.98
2012,9,PUCON,BARRA MATAMALA CARLOS,RN,6319,10397,60.78
2012,9,PUREN,RIVERA LEAL JORGE,PPD,2422,6619,36.59
2012,9,RENAICO,REINAO MARILAO JUAN CARLOS,IND,2192,5347,40.99
2012,9,SAAVEDRA,PAILLAFIL CALFULEN JUAN,IND,2689,6292,42.74
2012,9,TEMUCO,BECKER ALVEAR MIGUEL,RN,43086,79727,54.04
2012,9,TEODORO SCHMIDTH,RIQUELME ARRIAGADA ALFREDO,PPD,4382,8153,53.75
2012,9,TOLTEN,GARCIA FERLICE RAFAEL,UDI,2838,5151,55.10
